Date,Daily_Demand,Actual_Consumption,Prophet_Prediction,SARIMAX_Prediction,Anomaly_Flag,Day_of_Week
2008-12-02,6.366,29.890733333333333,29.890733333333333,29.890733333333333,,Tuesday
2008-12-03,5.88,29.25273333333333,29.25273333333333,29.25273333333333,,Wednesday
2008-12-04,4.726,28.9773,28.9773,28.9773,,Thursday
2008-12-05,6.13,34.3103,34.3103,34.3103,,Friday
2008-12-06,7.494,42.06393333333333,42.06393333333333,42.06393333333333,,Saturday
2008-12-07,4.996,41.11233333333333,41.11233333333333,41.11233333333333,,Sunday
2008-12-08,5.512,31.143933333333333,31.143933333333333,31.143933333333333,,Monday
2008-12-09,7.136,33.385733333333334,33.385733333333334,33.385733333333334,,Tuesday
2008-12-10,6.07,35.18366666666667,35.18366666666667,35.18366666666667,,Wednesday
2008-12-11,5.614,23.875366666666665,23.875366666666665,23.875366666666665,,Thursday
2008-12-12,5.202,30.258899999999997,30.258899999999997,30.258899999999997,,Friday
2008-12-13,6.434,30.426233333333336,30.426233333333336,30.426233333333336,,Saturday
2008-12-14,6.006,33.36866666666666,33.36866666666666,33.36866666666666,,Sunday
2008-12-15,4.94,29.924166666666668,29.924166666666668,29.924166666666668,,Monday
2008-12-16,6.164,29.9515,29.9515,29.9515,,Tuesday
2008-12-17,4.936,34.97976666666667,34.97976666666667,34.97976666666667,,Wednesday
2008-12-18,5.266,28.949,28.949,28.949,,Thursday
2008-12-19,5.238,31.368533333333335,31.368533333333335,31.368533333333335,,Friday
2008-12-20,6.224,37.375033333333334,37.375033333333334,37.375033333333334,,Saturday
2008-12-21,7.212,44.06016666666667,44.06016666666667,44.06016666666667,,Sunday
2008-12-22,5.388,33.5968,33.5968,33.5968,,Monday
2008-12-23,6.8,29.968133333333334,29.968133333333334,29.968133333333334,,Tuesday
2008-12-24,3.878,21.160633333333333,21.160633333333333,21.160633333333333,,Wednesday
2008-12-25,4.814,17.685299999999998,17.685299999999998,17.685299999999998,,Thursday
2008-12-26,4.11,20.395533333333333,20.395533333333333,20.395533333333333,,Friday
2008-12-27,5.548,49.53606666666667,49.53606666666667,49.53606666666667,,Saturday
2008-12-28,4.08,26.177366666666668,26.177366666666668,26.177366666666668,,Sunday
2008-12-29,2.478,9.254633333333334,9.254633333333334,9.254633333333334,,Monday
2008-12-30,4.14,19.920633333333335,19.920633333333335,19.920633333333335,,Tuesday
2008-12-31,6.026,32.736466666666665,32.736466666666665,32.736466666666665,,Wednesday
2009-01-01,8.584,23.444866666666666,23.444866666666666,23.444866666666666,,Thursday
2009-01-02,7.6,38.79183333333334,38.79183333333334,38.79183333333334,,Friday
2009-01-03,6.698,31.8916,31.8916,31.8916,,Saturday
2009-01-04,5.274,32.33323333333333,32.33323333333333,32.33323333333333,,Sunday
2009-01-05,5.53,26.733333333333334,26.733333333333334,26.733333333333334,,Monday
2009-01-06,6.038,28.16436666666667,28.16436666666667,28.16436666666667,,Tuesday
2009-01-07,6.256,34.6712,34.6712,34.6712,,Wednesday
2009-01-08,5.254,27.221166666666665,27.221166666666665,27.221166666666665,,Thursday
2009-01-09,5.512,29.8117,29.8117,29.8117,,Friday
2009-01-10,8.78,35.04913333333333,35.04913333333333,35.04913333333333,,Saturday
2009-01-11,6.418,32.93313333333334,32.93313333333334,32.93313333333334,,Sunday
2009-01-12,4.552,26.48796666666667,26.48796666666667,26.48796666666667,,Monday
2009-01-13,6.876,36.376666666666665,36.376666666666665,36.376666666666665,,Tuesday
2009-01-14,5.694,29.604699999999998,29.604699999999998,29.604699999999998,,Wednesday
2009-01-15,5.348,26.0678,26.0678,26.0678,,Thursday
2009-01-16,8.108,46.109233333333336,46.109233333333336,46.109233333333336,,Friday
2009-01-17,6.738,55.297000000000004,55.297000000000004,55.297000000000004,,Saturday
2009-01-18,7.594,52.5699,52.5699,52.5699,,Sunday
2009-01-19,6.15,28.3311,28.3311,28.3311,,Monday
2009-01-20,5.848,28.967133333333333,28.967133333333333,28.967133333333333,,Tuesday
2009-01-21,6.08,28.990566666666666,28.990566666666666,28.990566666666666,,Wednesday
2009-01-22,3.43,20.6226,20.6226,20.6226,,Thursday
2009-01-23,5.952,31.842266666666667,31.842266666666667,31.842266666666667,,Friday
2009-01-24,8.556,36.6795,36.6795,36.6795,,Saturday
2009-01-25,9.59,47.394400000000005,47.394400000000005,47.394400000000005,,Sunday
2009-01-26,4.316,27.907866666666667,27.907866666666667,27.907866666666667,,Monday
2009-01-27,5.12,23.7505,23.7505,23.7505,,Tuesday
2009-01-28,6.87,45.36223333333333,45.36223333333333,45.36223333333333,,Wednesday
2009-01-29,4.608,26.2283,26.2283,26.2283,,Thursday
2009-01-30,5.46,34.3173,34.3173,34.3173,,Friday
2009-01-31,7.164,55.2142,55.2142,55.2142,,Saturday
2009-02-01,6.56,30.124333333333333,30.124333333333333,30.124333333333333,,Sunday
2009-02-02,7.17,26.721666666666668,26.721666666666668,26.721666666666668,,Monday
2009-02-03,6.102,31.139833333333335,31.139833333333335,31.139833333333335,,Tuesday
2009-02-04,7.918,41.0154,41.0154,41.0154,,Wednesday
2009-02-05,6.066,27.4848,27.4848,27.4848,,Thursday
2009-02-06,5.702,34.13993333333334,34.13993333333334,34.13993333333334,,Friday
2009-02-07,6.442,52.19226666666667,52.19226666666667,52.19226666666667,,Saturday
2009-02-08,6.266,36.381099999999996,36.381099999999996,36.381099999999996,,Sunday
2009-02-09,6.098,28.443966666666665,28.443966666666665,28.443966666666665,,Monday
2009-02-10,4.77,32.39703333333333,32.39703333333333,32.39703333333333,,Tuesday
2009-02-11,7.852,43.98983333333333,43.98983333333333,43.98983333333333,,Wednesday
2009-02-12,5.844,32.811,32.811,32.811,,Thursday
2009-02-13,5.406,28.167033333333332,28.167033333333332,28.167033333333332,,Friday
2009-02-14,6.286,38.87656666666667,38.87656666666667,38.87656666666667,,Saturday
2009-02-15,4.28,26.433866666666667,26.433866666666667,26.433866666666667,,Sunday
2009-02-16,4.422,21.98323333333333,21.98323333333333,21.98323333333333,,Monday
2009-02-17,2.586,13.0283,13.0283,13.0283,,Tuesday
2009-02-18,1.582,13.774166666666668,13.774166666666668,13.774166666666668,,Wednesday
2009-02-19,2.764,12.2878,12.2878,12.2878,,Thursday
2009-02-20,6.322,31.3456,31.3456,31.3456,,Friday
2009-02-21,3.71,21.9364,21.9364,21.9364,,Saturday
2009-02-22,11.122,37.307966666666665,37.307966666666665,37.307966666666665,,Sunday
2009-02-23,7.694,45.56093333333333,45.56093333333333,45.56093333333333,,Monday
2009-02-24,4.846,29.719066666666667,29.719066666666667,29.719066666666667,,Tuesday
2009-02-25,6.29,19.497400000000003,19.497400000000003,19.497400000000003,,Wednesday
2009-02-26,2.884,19.280866666666668,19.280866666666668,19.280866666666668,,Thursday
2009-02-27,5.106,33.8153,33.8153,33.8153,,Friday
2009-02-28,6.788,27.179166666666667,27.179166666666667,27.179166666666667,,Saturday
2009-03-01,6.714,41.127100000000006,41.127100000000006,41.127100000000006,,Sunday
2009-03-02,4.578,24.624033333333333,24.624033333333333,24.624033333333333,,Monday
2009-03-03,8.31,30.81586666666667,30.81586666666667,30.81586666666667,,Tuesday
2009-03-04,4.992,30.702166666666667,30.702166666666667,30.702166666666667,,Wednesday
2009-03-05,5.194,24.030199999999997,24.030199999999997,24.030199999999997,,Thursday
2009-03-06,5.726,29.724566666666664,29.724566666666664,29.724566666666664,,Friday
2009-03-07,5.468,28.27443333333333,28.27443333333333,28.27443333333333,,Saturday
2009-03-08,7.854,39.286100000000005,39.286100000000005,39.286100000000005,,Sunday
2009-03-09,4.758,28.0926,28.0926,28.0926,,Monday
2009-03-10,5.542,30.6035,30.6035,30.6035,,Tuesday
2009-03-11,7.64,40.0984,40.0984,40.0984,,Wednesday
2009-03-12,5.602,31.454333333333334,31.454333333333334,31.454333333333334,,Thursday
2009-03-13,5.656,24.092,24.092,24.092,,Friday
2009-03-14,5.88,35.81713333333333,35.81713333333333,35.81713333333333,,Saturday
2009-03-15,7.166,32.3677,32.3677,32.3677,,Sunday
2009-03-16,4.322,22.245533333333334,22.245533333333334,22.245533333333334,,Monday
2009-03-17,7.88,32.1985,32.1985,32.1985,,Tuesday
2009-03-18,5.724,24.178,24.178,24.178,,Wednesday
2009-03-19,4.296,19.858866666666664,19.858866666666664,19.858866666666664,,Thursday
2009-03-20,6.028,24.398433333333333,24.398433333333333,24.398433333333333,,Friday
2009-03-21,7.502,32.16703333333333,32.16703333333333,32.16703333333333,,Saturday
2009-03-22,5.182,28.152833333333334,28.152833333333334,28.152833333333334,,Sunday
2009-03-23,5.12,21.6075,21.6075,21.6075,,Monday
2009-03-24,5.848,27.6952,27.6952,27.6952,,Tuesday
2009-03-25,6.584,30.646233333333335,30.646233333333335,30.646233333333335,,Wednesday
2009-03-26,3.638,20.1834,20.1834,20.1834,,Thursday
2009-03-27,5.226,28.56543333333333,28.56543333333333,28.56543333333333,,Friday
2009-03-28,6.856,37.68293333333334,37.68293333333334,37.68293333333334,,Saturday
2009-03-29,5.512,36.94416666666667,36.94416666666667,36.94416666666667,,Sunday
2009-03-30,4.554,24.6242,24.6242,24.6242,,Monday
2009-03-31,7.096,30.391366666666666,30.391366666666666,30.391366666666666,,Tuesday
2009-04-01,4.232,27.352333333333334,27.352333333333334,27.352333333333334,,Wednesday
2009-04-02,4.76,27.40556666666667,27.40556666666667,27.40556666666667,,Thursday
2009-04-03,5.736,22.721,22.721,22.721,,Friday
2009-04-04,5.124,36.52053333333333,36.52053333333333,36.52053333333333,,Saturday
2009-04-05,6.502,22.9286,22.9286,22.9286,,Sunday
2009-04-06,4.308,24.21056666666667,24.21056666666667,24.21056666666667,,Monday
2009-04-07,5.762,24.001533333333334,24.001533333333334,24.001533333333334,,Tuesday
2009-04-08,5.318,25.576666666666664,25.576666666666664,25.576666666666664,,Wednesday
2009-04-09,6.308,31.507866666666665,31.507866666666665,31.507866666666665,,Thursday
2009-04-10,5.314,30.701900000000002,30.701900000000002,30.701900000000002,,Friday
2009-04-11,6.968,41.04076666666666,41.04076666666666,41.04076666666666,,Saturday
2009-04-12,7.972,35.68353333333334,35.68353333333334,35.68353333333334,,Sunday
2009-04-13,6.272,26.643733333333333,26.643733333333333,26.643733333333333,,Monday
2009-04-14,6.254,25.025633333333335,25.025633333333335,25.025633333333335,,Tuesday
2009-04-15,4.718,20.267699999999998,20.267699999999998,20.267699999999998,,Wednesday
2009-04-16,6.188,26.0754,26.0754,26.0754,,Thursday
2009-04-17,7.454,34.04683333333333,34.04683333333333,34.04683333333333,,Friday
2009-04-18,6.32,25.204433333333334,25.204433333333334,25.204433333333334,,Saturday
2009-04-19,6.322,21.441133333333333,21.441133333333333,21.441133333333333,,Sunday
2009-04-20,6.042,24.775166666666667,24.775166666666667,24.775166666666667,,Monday
2009-04-21,6.72,31.576633333333334,31.576633333333334,31.576633333333334,,Tuesday
2009-04-22,4.494,24.936633333333337,24.936633333333337,24.936633333333337,,Wednesday
2009-04-23,5.716,19.024333333333335,19.024333333333335,19.024333333333335,,Thursday
2009-04-24,3.274,19.9008,19.9008,19.9008,,Friday
2009-04-25,6.12,33.70473333333334,33.70473333333334,33.70473333333334,,Saturday
2009-04-26,7.016,29.693766666666665,29.693766666666665,29.693766666666665,,Sunday
2009-04-27,6.02,22.52713333333333,22.52713333333333,22.52713333333333,,Monday
2009-04-28,6.134,28.439766666666667,28.439766666666667,28.439766666666667,,Tuesday
2009-04-29,5.594,27.744666666666667,27.744666666666667,27.744666666666667,,Wednesday
2009-04-30,4.278,30.579366666666665,30.579366666666665,30.579366666666665,,Thursday
2009-05-01,4.738,25.213366666666666,25.213366666666666,25.213366666666666,,Friday
2009-05-02,5.726,23.231833333333334,23.231833333333334,23.231833333333334,,Saturday
2009-05-03,7.856,26.814633333333333,26.814633333333333,26.814633333333333,,Sunday
2009-05-04,5.192,27.798033333333333,27.798033333333333,27.798033333333333,,Monday
2009-05-05,4.288,28.857899999999997,28.857899999999997,28.857899999999997,,Tuesday
2009-05-06,4.604,22.498366666666666,22.498366666666666,22.498366666666666,,Wednesday
2009-05-07,4.288,16.877466666666667,16.877466666666667,16.877466666666667,,Thursday
2009-05-08,4.5,30.9526,30.9526,30.9526,,Friday
2009-05-09,4.682,21.022533333333335,21.022533333333335,21.022533333333335,,Saturday
2009-05-10,6.012,32.775866666666666,32.775866666666666,32.775866666666666,,Sunday
2009-05-11,5.33,25.286266666666666,25.286266666666666,25.286266666666666,,Monday
2009-05-12,6.34,27.099266666666665,27.099266666666665,27.099266666666665,,Tuesday
2009-05-13,5.408,20.7733,20.7733,20.7733,,Wednesday
2009-05-14,7.396,26.783066666666667,26.783066666666667,26.783066666666667,,Thursday
2009-05-15,5.256,23.70376666666667,23.70376666666667,23.70376666666667,,Friday
2009-05-16,6.732,33.4563,33.4563,33.4563,,Saturday
2009-05-17,6.54,25.7294,25.7294,25.7294,,Sunday
2009-05-18,5.016,20.1651,20.1651,20.1651,,Monday
2009-05-19,5.458,26.955733333333335,26.955733333333335,26.955733333333335,,Tuesday
2009-05-20,5.39,21.786033333333332,21.786033333333332,21.786033333333332,,Wednesday
2009-05-21,5.744,26.2525,26.2525,26.2525,,Thursday
2009-05-22,4.59,17.913433333333334,17.913433333333334,17.913433333333334,,Friday
2009-05-23,4.284,25.509966666666667,25.509966666666667,25.509966666666667,,Saturday
2009-05-24,5.078,21.4631,21.4631,21.4631,,Sunday
2009-05-25,4.62,22.568266666666666,22.568266666666666,22.568266666666666,,Monday
2009-05-26,4.084,22.294566666666665,22.294566666666665,22.294566666666665,,Tuesday
2009-05-27,5.324,25.7382,25.7382,25.7382,,Wednesday
2009-05-28,4.978,19.662266666666667,19.662266666666667,19.662266666666667,,Thursday
2009-05-29,4.798,20.7141,20.7141,20.7141,,Friday
2009-05-30,6.24,27.651766666666667,27.651766666666667,27.651766666666667,,Saturday
2009-05-31,3.77,15.948166666666667,15.948166666666667,15.948166666666667,,Sunday
2009-06-01,5.322,24.054333333333332,24.054333333333332,24.054333333333332,,Monday
2009-06-02,2.992,18.1773,18.1773,18.1773,,Tuesday
2009-06-03,4.262,22.60963333333333,22.60963333333333,22.60963333333333,,Wednesday
2009-06-04,4.892,17.261000000000003,17.261000000000003,17.261000000000003,,Thursday
2009-06-05,4.19,20.505999999999997,20.505999999999997,20.505999999999997,,Friday
2009-06-06,6.282,24.590833333333332,24.590833333333332,24.590833333333332,,Saturday
2009-06-07,8.76,20.1232,20.1232,20.1232,,Sunday
2009-06-08,5.106,19.64626666666667,19.64626666666667,19.64626666666667,,Monday
2009-06-09,4.96,22.214166666666664,22.214166666666664,22.214166666666664,,Tuesday
2009-06-10,5.322,26.716600000000003,26.716600000000003,26.716600000000003,,Wednesday
2009-06-11,4.732,21.677500000000002,21.677500000000002,21.677500000000002,,Thursday
2009-06-12,4.524,18.362199999999998,18.362199999999998,18.362199999999998,,Friday
2009-06-13,0.99,0.23696666666666666,0.23696666666666666,0.23696666666666666,,Saturday
2009-06-14,,0.0,0.0,0.0,,Sunday
2009-06-15,3.744,12.865133333333334,12.865133333333334,12.865133333333334,,Monday
2009-06-16,6.866,25.14653333333333,25.14653333333333,25.14653333333333,,Tuesday
2009-06-17,5.432,16.466933333333333,16.466933333333333,16.466933333333333,,Wednesday
2009-06-18,3.244,19.428333333333335,19.428333333333335,19.428333333333335,,Thursday
2009-06-19,4.888,18.114433333333334,18.114433333333334,18.114433333333334,,Friday
2009-06-20,5.5,18.451666666666664,18.451666666666664,18.451666666666664,,Saturday
2009-06-21,3.892,14.252366666666667,14.252366666666667,14.252366666666667,,Sunday
2009-06-22,4.096,18.234966666666665,18.234966666666665,18.234966666666665,,Monday
2009-06-23,4.098,17.32023333333333,17.32023333333333,17.32023333333333,,Tuesday
2009-06-24,4.91,25.581233333333333,25.581233333333333,25.581233333333333,,Wednesday
2009-06-25,4.558,12.856033333333333,12.856033333333333,12.856033333333333,,Thursday
2009-06-26,6.216,21.2887,21.2887,21.2887,,Friday
2009-06-27,5.076,28.484199999999998,28.484199999999998,28.484199999999998,,Saturday
2009-06-28,3.592,17.656566666666667,17.656566666666667,17.656566666666667,,Sunday
2009-06-29,4.76,16.83556666666667,16.83556666666667,16.83556666666667,,Monday
2009-06-30,5.222,19.8741,19.8741,19.8741,,Tuesday
2009-07-01,3.644,20.3057,20.3057,20.3057,,Wednesday
2009-07-02,5.174,20.709633333333333,20.709633333333333,20.709633333333333,,Thursday
2009-07-03,4.226,14.402466666666667,14.402466666666667,14.402466666666667,,Friday
2009-07-04,5.156,20.6428,20.6428,20.6428,,Saturday
2009-07-05,4.594,23.51226666666667,23.51226666666667,23.51226666666667,,Sunday
2009-07-06,5.13,15.904333333333334,15.904333333333334,15.904333333333334,,Monday
2009-07-07,5.398,18.502266666666667,18.502266666666667,18.502266666666667,,Tuesday
2009-07-08,5.928,20.573333333333334,20.573333333333334,20.573333333333334,,Wednesday
2009-07-09,5.484,14.104199999999999,14.104199999999999,14.104199999999999,,Thursday
2009-07-10,3.904,19.7853,19.7853,19.7853,,Friday
2009-07-11,4.512,16.566133333333333,16.566133333333333,16.566133333333333,,Saturday
2009-07-12,2.122,8.557966666666665,8.557966666666665,8.557966666666665,,Sunday
2009-07-13,1.918,8.2791,8.2791,8.2791,,Monday
2009-07-14,4.432,15.190499999999998,15.190499999999998,15.190499999999998,,Tuesday
2009-07-15,4.228,11.967899999999998,11.967899999999998,11.967899999999998,,Wednesday
2009-07-16,2.362,9.992566666666667,9.992566666666667,9.992566666666667,,Thursday
2009-07-17,2.062,12.1968,12.1968,12.1968,,Friday
2009-07-18,2.63,16.106833333333334,16.106833333333334,16.106833333333334,,Saturday
2009-07-19,3.492,20.060733333333335,20.060733333333335,20.060733333333335,,Sunday
2009-07-20,4.632,11.041433333333334,11.041433333333334,11.041433333333334,,Monday
2009-07-21,2.178,13.562700000000001,13.562700000000001,13.562700000000001,,Tuesday
2009-07-22,2.46,12.325533333333334,12.325533333333334,12.325533333333334,,Wednesday
2009-07-23,3.988,17.166666666666668,17.166666666666668,17.166666666666668,,Thursday
2009-07-24,2.294,9.362300000000001,9.362300000000001,9.362300000000001,,Friday
2009-07-25,2.18,8.944799999999999,8.944799999999999,8.944799999999999,,Saturday
2009-07-26,2.512,9.050266666666666,9.050266666666666,9.050266666666666,,Sunday
2009-07-27,2.51,11.4761,11.4761,11.4761,,Monday
2009-07-28,5.34,15.047500000000001,15.047500000000001,15.047500000000001,,Tuesday
2009-07-29,3.98,15.033333333333333,15.033333333333333,15.033333333333333,,Wednesday
2009-07-30,2.898,13.205433333333334,13.205433333333334,13.205433333333334,,Thursday
2009-07-31,5.468,16.263833333333334,16.263833333333334,16.263833333333334,,Friday
2009-08-01,2.14,11.782766666666667,11.782766666666667,11.782766666666667,,Saturday
2009-08-02,2.056,8.162066666666666,8.162066666666666,8.162066666666666,,Sunday
2009-08-03,1.972,8.3383,8.3383,8.3383,,Monday
2009-08-04,1.914,8.481533333333333,8.481533333333333,8.481533333333333,,Tuesday
2009-08-05,2.104,8.644200000000001,8.644200000000001,8.644200000000001,,Wednesday
2009-08-06,1.988,8.877866666666668,8.877866666666668,8.877866666666668,,Thursday
2009-08-07,2.018,8.988266666666668,8.988266666666668,8.988266666666668,,Friday
2009-08-08,2.012,8.774533333333332,8.774533333333332,8.774533333333332,,Saturday
2009-08-09,5.446,16.637233333333334,16.637233333333334,16.637233333333334,,Sunday
2009-08-10,5.344,17.822633333333332,17.822633333333332,17.822633333333332,,Monday
2009-08-11,5.06,15.849233333333332,15.849233333333332,15.849233333333332,,Tuesday
2009-08-12,3.648,13.7406,13.7406,13.7406,,Wednesday
2009-08-13,6.818,10.114033333333333,10.114033333333333,10.114033333333333,,Thursday
2009-08-14,3.422,12.477933333333334,12.477933333333334,12.477933333333334,,Friday
2009-08-15,5.516,25.234366666666666,25.234366666666666,25.234366666666666,,Saturday
2009-08-16,4.448,20.2952,20.2952,20.2952,,Sunday
2009-08-17,3.232,13.098466666666667,13.098466666666667,13.098466666666667,,Monday
2009-08-18,5.698,18.009966666666667,18.009966666666667,18.009966666666667,,Tuesday
2009-08-19,4.73,14.679033333333333,14.679033333333333,14.679033333333333,,Wednesday
2009-08-20,2.41,12.9287,12.9287,12.9287,,Thursday
2009-08-21,5.912,19.362433333333335,19.362433333333335,19.362433333333335,,Friday
2009-08-22,7.696,25.8123,25.8123,25.8123,,Saturday
2009-08-23,4.554,17.778466666666667,17.778466666666667,17.778466666666667,,Sunday
2009-08-24,4.81,20.8709,20.8709,20.8709,,Monday
2009-08-25,4.518,15.726833333333333,15.726833333333333,15.726833333333333,,Tuesday
2009-08-26,7.056,18.942433333333334,18.942433333333334,18.942433333333334,,Wednesday
2009-08-27,2.676,12.4911,12.4911,12.4911,,Thursday
2009-08-28,4.25,18.647366666666667,18.647366666666667,18.647366666666667,,Friday
2009-08-29,4.75,23.140233333333335,23.140233333333335,23.140233333333335,,Saturday
2009-08-30,6.93,27.8057,27.8057,27.8057,,Sunday
2009-08-31,4.784,21.092033333333333,21.092033333333333,21.092033333333333,,Monday
2009-09-01,3.414,16.342266666666667,16.342266666666667,16.342266666666667,,Tuesday
2009-09-02,4.358,20.380233333333333,20.380233333333333,20.380233333333333,,Wednesday
2009-09-03,4.45,20.853133333333336,20.853133333333336,20.853133333333336,,Thursday
2009-09-04,3.678,17.07313333333333,17.07313333333333,17.07313333333333,,Friday
2009-09-05,5.862,25.2311,25.2311,25.2311,,Saturday
2009-09-06,4.412,20.47716666666667,20.47716666666667,20.47716666666667,,Sunday
2009-09-07,6.746,20.357633333333336,20.357633333333336,20.357633333333336,,Monday
2009-09-08,4.792,18.104233333333333,18.104233333333333,18.104233333333333,,Tuesday
2009-09-09,4.854,25.355733333333333,25.355733333333333,25.355733333333333,,Wednesday
2009-09-10,5.39,18.539233333333335,18.539233333333335,18.539233333333335,,Thursday
2009-09-11,3.764,20.235766666666667,20.235766666666667,20.235766666666667,,Friday
2009-09-12,5.758,34.40596666666667,34.40596666666667,34.40596666666667,,Saturday
2009-09-13,5.894,26.171699999999998,26.171699999999998,26.171699999999998,,Sunday
2009-09-14,7.344,26.247633333333333,26.247633333333333,26.247633333333333,,Monday
2009-09-15,6.06,24.2801,24.2801,24.2801,,Tuesday
2009-09-16,5.696,29.0527,29.0527,29.0527,,Wednesday
2009-09-17,3.308,20.39043333333333,20.39043333333333,20.39043333333333,,Thursday
2009-09-18,6.83,22.900533333333332,22.900533333333332,22.900533333333332,,Friday
2009-09-19,7.826,35.595166666666664,35.595166666666664,35.595166666666664,,Saturday
2009-09-20,6.754,33.922133333333335,33.922133333333335,33.922133333333335,,Sunday
2009-09-21,5.59,23.63113333333333,23.63113333333333,23.63113333333333,,Monday
2009-09-22,4.648,20.7756,20.7756,20.7756,,Tuesday
2009-09-23,5.574,27.276833333333332,27.276833333333332,27.276833333333332,,Wednesday
2009-09-24,5.794,23.770966666666666,23.770966666666666,23.770966666666666,,Thursday
2009-09-25,3.08,19.350266666666666,19.350266666666666,19.350266666666666,,Friday
2009-09-26,3.818,25.937566666666665,25.937566666666665,25.937566666666665,,Saturday
2009-09-27,5.604,23.507866666666665,23.507866666666665,23.507866666666665,,Sunday
2009-09-28,3.806,21.6576,21.6576,21.6576,,Monday
2009-09-29,4.814,19.10663333333333,19.10663333333333,19.10663333333333,,Tuesday
2009-09-30,4.702,29.5456,29.5456,29.5456,,Wednesday
2009-10-01,5.406,21.4542,21.4542,21.4542,,Thursday
2009-10-02,3.7,19.211133333333333,19.211133333333333,19.211133333333333,,Friday
2009-10-03,5.594,28.612333333333332,28.612333333333332,28.612333333333332,,Saturday
2009-10-04,6.332,27.018433333333334,27.018433333333334,27.018433333333334,,Sunday
2009-10-05,4.084,21.258699999999997,21.258699999999997,21.258699999999997,,Monday
2009-10-06,5.036,23.807466666666667,23.807466666666667,23.807466666666667,,Tuesday
2009-10-07,6.284,30.3639,30.3639,30.3639,,Wednesday
2009-10-08,5.026,26.286099999999998,26.286099999999998,26.286099999999998,,Thursday
2009-10-09,3.404,22.531033333333333,22.531033333333333,22.531033333333333,,Friday
2009-10-10,6.658,33.54593333333334,33.54593333333334,33.54593333333334,,Saturday
2009-10-11,6.492,32.30473333333334,32.30473333333334,32.30473333333334,,Sunday
2009-10-12,3.756,22.526733333333333,22.526733333333333,22.526733333333333,,Monday
2009-10-13,4.736,24.151666666666664,24.151666666666664,24.151666666666664,,Tuesday
2009-10-14,5.246,28.5204,28.5204,28.5204,,Wednesday
2009-10-15,5.266,24.832933333333333,24.832933333333333,24.832933333333333,,Thursday
2009-10-16,5.082,25.281,25.281,25.281,,Friday
2009-10-17,8.126,45.70133333333333,45.70133333333333,45.70133333333333,,Saturday
2009-10-18,4.58,25.936066666666665,25.936066666666665,25.936066666666665,,Sunday
2009-10-19,4.67,22.818466666666666,22.818466666666666,22.818466666666666,,Monday
2009-10-20,5.124,28.713466666666665,28.713466666666665,28.713466666666665,,Tuesday
2009-10-21,5.17,32.8251,32.8251,32.8251,,Wednesday
2009-10-22,5.146,23.328500000000002,23.328500000000002,23.328500000000002,,Thursday
2009-10-23,8.708,29.290833333333335,29.290833333333335,29.290833333333335,,Friday
2009-10-24,5.752,43.57346666666667,43.57346666666667,43.57346666666667,,Saturday
2009-10-25,6.586,40.10893333333333,40.10893333333333,40.10893333333333,,Sunday
2009-10-26,3.848,18.539066666666667,18.539066666666667,18.539066666666667,,Monday
2009-10-27,5.014,18.6126,18.6126,18.6126,,Tuesday
2009-10-28,5.218,21.145133333333334,21.145133333333334,21.145133333333334,,Wednesday
2009-10-29,6.032,33.024,33.024,33.024,,Thursday
2009-10-30,5.978,24.8893,24.8893,24.8893,,Friday
2009-10-31,6.064,31.2657,31.2657,31.2657,,Saturday
2009-11-01,5.216,30.719466666666666,30.719466666666666,30.719466666666666,,Sunday
2009-11-02,4.366,25.07043333333333,25.07043333333333,25.07043333333333,,Monday
2009-11-03,6.938,37.77813333333334,37.77813333333334,37.77813333333334,,Tuesday
2009-11-04,5.97,30.029999999999998,30.029999999999998,30.029999999999998,,Wednesday
2009-11-05,5.268,26.007766666666665,26.007766666666665,26.007766666666665,,Thursday
2009-11-06,4.19,23.174166666666668,23.174166666666668,23.174166666666668,,Friday
2009-11-07,4.318,25.95293333333333,25.95293333333333,25.95293333333333,,Saturday
2009-11-08,6.23,41.80003333333333,41.80003333333333,41.80003333333333,,Sunday
2009-11-09,5.818,23.412533333333332,23.412533333333332,23.412533333333332,,Monday
2009-11-10,5.452,26.76973333333333,26.76973333333333,26.76973333333333,,Tuesday
2009-11-11,6.91,34.008,34.008,34.008,,Wednesday
2009-11-12,5.83,24.384433333333334,24.384433333333334,24.384433333333334,,Thursday
2009-11-13,4.838,25.548766666666666,25.548766666666666,25.548766666666666,,Friday
2009-11-14,6.038,42.67426666666667,42.67426666666667,42.67426666666667,,Saturday
2009-11-15,8.726,32.788466666666665,32.788466666666665,32.788466666666665,,Sunday
2009-11-16,7.116,25.241133333333334,25.241133333333334,25.241133333333334,,Monday
2009-11-17,4.04,28.471566666666668,28.471566666666668,28.471566666666668,,Tuesday
2009-11-18,8.432,43.98623333333333,43.98623333333333,43.98623333333333,,Wednesday
2009-11-19,3.968,24.5808,24.5808,24.5808,,Thursday
2009-11-20,6.408,32.6836,32.6836,32.6836,,Friday
2009-11-21,8.018,41.61426666666667,41.61426666666667,41.61426666666667,,Saturday
2009-11-22,7.84,40.8496,40.8496,40.8496,,Sunday
2009-11-23,4.764,24.518700000000003,24.518700000000003,24.518700000000003,,Monday
2009-11-24,9.732,35.48093333333334,35.48093333333334,35.48093333333334,,Tuesday
2009-11-25,5.69,33.00216666666667,33.00216666666667,33.00216666666667,,Wednesday
